"Alta Mesa Resources, Inc. was founded in 1987 and is based in Houston, Texas.",0 24
Altair Corp. manufactures electronic equipments.,0 11
"Altair Engineering Inc., together with its subsidiaries, provides enterprise-class engineering software worldwide.",0 22
"Altair Engineering Inc. was founded in 1985 and is headquartered in Troy, Michigan.",0 22
"AltaPacific Bancorp operates as the holding company for AltaPacific Bank that provides a range of banking products and services to small to middle-market businesses, professionals, and not-for-profit organizations in California",0 19
"AltaPacific Bancorp was founded in 2006 and is headquartered in Santa Rosa, California.",0 19
"Altavoz Entertainment, Inc. provides a Distribution as a Service solution that enables artists, bands, and labels to promote their music.",0 26
"Alternative Energy Development Corporation, a development stage company, designs, researches and develops, manufactures, markets, and distributes after-market fuel conservation technologies",0 42
The company was formerly known as Terrasol Holdings Ltd. and changed its name to Alternative Energy Development Corporation in May 2009,34 55 81 123
"Alternative Energy Development Corporation was founded in 2008 and is based in Glendale, Arizona.",0 42
"Alternative Energy Partners, Inc., a development stage company, is engaged in providing support services for medical marijuana collectives based in California.",0 32
"Alternative Fuel Technologies, Inc. engages in the design and development of dimethyl ether (DME) fuel injection equipment in the United States.",0 34
"Alternative Fuel Technologies, Inc. is based in Redford, Michigan.",0 34
Alternative Investment Corporation focuses on the investment in the real estate sector. ,0 34
It primarily focuses on the distressed real estate assets and/or alternative real estate developments,
The company was formerly known as Paradigm Resource Management Corporation and changed its name to Alternative Investment Corporation in September 2015,34 74 99 133
"Alternaturals, Inc. manufactures and distributes supplements and all-natural remedies that are alternatives to prescription drugs.",0 18
"The company was formerly known as Premier Mortgage Resources, Inc. and changed its name to Alternaturals, Inc. in May 2014.",34 65 91 109
"Alternet Systems, Inc., through its subsidiaries, focuses on providing digital payments and data analytics, micro segmentation, and marketing intelligence services for the mass consumer goods, payments, financial services, and telecommunications sectors.",0 21
"Alteryx, Inc. operates a self-service data analytics software platform that enables organizations to enhance business outcomes and the productivity of their business analysts.",0 12
"Altex Industries, Inc. was founded in 1985 and is based in Breckenridge, Colorado.",0 21
"Altice USA, Inc., together with its subsidiaries, provides broadband communications and video services in the United States",0 16
"Altice USA, Inc. is headquartered in Long Island City, New York.",0 15
"Altice Europe N.V. was previously known as Altice USA, Inc. ",0 17 43 58
"As a result of its separation from Altice N.V., Altice Europe N.V. changed its name.",35 45 48 65
"Altice Europe N.V. operates independently of Altice N.V. as of June 8, 2018",0 17 45 55
"AltiGen Communications, Inc. designs, delivers, and supports Voice over Internet Protocol (VoIP) phone systems and call center solutions worldwide.",0 27
"AltiGen Communications, Inc. was founded in 1994 and is headquartered in San Jose, California.",0 27
"Altimmune, Inc., a clinical stage immunotherapeutic biotechnology company, focuses on discovering and developing immunotherapies and vaccines to address the unmet medical needs.",0 14
"Altimmune, Inc. is headquartered in Gaithersburg, Maryland.",0 14
"Altitude International, Inc. provides altitude training equipment",0 27
"The company was formerly known as Titan Computer Services, Inc. and changed its name to Altitude International, Inc. in June 2018.",34 62 88 115
Altium Limited develops and sells computer software for the design of electronic products in the United States and internationally,0 14
"Altium Limited was founded in 1985 and is headquartered in La Jolla, California.",0 14
"Altra Industrial Motion Corp. designs, produces, and markets mechanical power transmission components worldwide",0 28
"The company was formerly known as Altra Holdings, Inc. and changed its name to Altra Industrial Motion Corp. in November 2013.",34 53 79 107
"Altria Group, Inc., through its subsidiaries, manufactures and sells cigarettes, smokeless products, and wine in the United States.",0 17
"Altria Group, Inc. was founded in 1919 and is headquartered in Richmond, Virginia.",0 17
"Aluf Holdings, Inc., through its subsidiaries, develops proprietary software, software algorithms, and hardware for testing and data mining of computer hard drives, memory, and magnetics, as well as semiconductor and nanotechnology- based device components.",0 18
"The company was formerly known as COREwafer Industries, Inc. and changed its name to Aluf Holdings, Inc. in August 2015.",34 59 85 103
"Aluf Holdings, Inc. was incorporated in 1977 and is headquartered in Hollywood, Florida.",0 18
"Alumifuel Power Corporation, through its subsidiaries, operates as an early production stage renewable energy company that generates hydrogen gas and heat through the chemical reaction of aluminum, water, and proprietary additives",0 27
"Alumifuel Power Corporation is based in Englewood, Colorado.",0 27
"Aly Energy Services, Inc., together with its subsidiaries, provides oilfield services to oil and gas exploration and production companies primarily in Texas, Oklahoma, and New Mexico",0 24
"Aly Energy Services, Inc. was founded in 2001 and is headquartered in Houston, Texas.",0 24
"AMAG Pharmaceuticals, Inc., a biopharmaceutical company, manufactures, develops, and commercializes therapeutics for maternal and women’s health, anemia management, and cancer supportive care in the United States.",0 25
"It markets Makena, a hydroxyprogesterone caproate injection to reduce the risk of preterm birth in women pregnant with a single baby who have a history of singleton spontaneous preterm birth; Feraheme (ferumoxytol), an intravenous iron replacement therapeutic agent for the treatment of iron deficiency anemia in adult patients who have intolerance to oral iron or have had unsatisfactory response to oral iron, as well as patients who have chronic kidney disease; Intrarosa(prasterone) vaginal insert steroid for the treatment of dyspareunia due to menopause; and MuGard Mucoadhesive Oral Wound Rinse for the management of oral mucocitis/stomatiits and various types of oral wounds.",
"It has a license agreement with Palatin Technologies, Inc. to research, develop, and commercialize Bremelanotide, an investigational product for the treatment of hypoactive sexual desire disorder (HSDD) in pre-menopausal women, as well as with Endoceutics, Inc. to develop and commercialize pharmaceutical products with dehydroepiandrosterone; and development and license agreement with Antares Pharma, Inc. to develop, use, sell, offer for sale, and import and export the Makena auto-injector. ",32 57 244 260
"AMAG Pharmaceuticals, Inc. was founded in 1981 and is headquartered in Waltham, Massachusetts.",0 25
"Amanasu Environment Corporation, a development stage company, engages in the research and development, marketing, and sale of environmental technologies.",0 31
The company was formerly known as Amanasu Energy Corporation and changed its name to Amanasu Environment Corporation in November 2002,34 60 85 116
Amanasu Environment Corporation is a subsidiary of Amanasu Corporation.,0 31 51 70
"Amanasu Techno Holdings Corporation, a development stage company, focuses on manufacturing and marketing technologies primarily related to waste collection in the United States",0 35
The company was formerly known as Amanasu Technologies Corporation and changed its name to Amanasu Techno Holdings Corporation in December 2007.,34 66 91 126
"Amanasu Techno Holdings Corporation was founded in 1997 and is based in New York, New York.",0 35
"Amarantus Bioscience Holdings, Inc., a biopharmaceutical company, focuses on the development of diagnostic and therapeutic product candidates in the areas of neurology, psychiatry, ophthalmology, and regenerative medicine.",0 34
"Amarantus BioScience Holdings, Inc. has a cooperative research and development agreement with the U.S. Army Institute of Surgical Research and Rutgers University.",0 34
"The company was formerly known as Amarantus Bioscience, Inc. and changed its name to Amarantus Bioscience Holdings, Inc. in April 2013.",34 59 85 119
"Amarantus Bioscience Holdings, Inc. was founded in 2008 and is headquartered in New York, New York.",0 34
"Amarillo Biosciences, Inc. engages in the development of biologics for the treatment of human and animal diseases",0 25
"Amarillo Biosciences, Inc. was founded in 1984 and is based in Amarillo, Texas.",0 25
"Amazing Energy Oil and Gas, Co. engages in the acquisition, exploration, and development of oil and gas properties in Texas, the United States.",0 30
"Amazing Energy Oil and Gas, Co. is headquartered in Amarillo, Texas.",0 30
"Amazon.com, Inc. engages in the retail sale of consumer products and subscriptions in North America and internationally.",0 15
"Ambarella, Inc. was founded in 2004 and is headquartered in Santa Clara, California.",0 14
AmBase Corporation does not have significant operations.,0 18
"AmBase Corporation was incorporated in 1975 and is headquartered in Boca Raton, Florida.",0 18
Ambassador Food Services Corporation provides contract food services for government social-service agencies and not-for-profit organizations in the New York City area.,0 36
"The company, formerly known as Automatique, Incorporated, was incorporated in 1963 and changed its name to Ambassador Food Services Corporation in 1989",107 143
"Ambassador Food Services is based in Long Island City, New York.",0 24
"Amber Road, Inc. provides cloud-based global trade management (GTM) solutions in the United States and internationally.",0 15
"The company was formerly known as Management Dynamics Inc. and changed its name to Amber Road, Inc. in 2011.",34 57 83 98
"Amber Road, Inc. was incorporated in 1984 and is headquartered in East Rutherford, New Jersey.",0 15
"Ambient Water Corporation designs and builds air-to-water appliances for residential and commercial drinking water applications based on patented, patent pending, and proprietary technologies in the United States. ",0 25
The company was formerly known as AWG International Water Corporation and changed its name to Ambient Water Corporation in June 2014.,34 69 94 119
"Ambient Water Corporation was founded in 2010 and is headquartered in Spokane Valley, Washington.",0 25
AMC Financial Holdings Inc. does not have significant operations.,0 26
"Previously, it was a consumer finance company, engaged in the selling and servicing of mortgage loans secured primarily by one- to four-family residences.",
"It was formerly known as AMC Financial, Inc.",25 43
"AMC Financial changed its name to AMC Financial Holdings, Inc. in April 2004.",0 13 34 61
"AMC Networks Inc. owns and operates various cable television’s brands delivering content to audiences, and a platform to distributors and advertisers in the United States and internationally.",0 16
"AMC Networks Inc. was founded in 1980 and is headquartered in New York, New York.",0 16
"AMCON Distributing Company, together with its subsidiaries, engages in the wholesale distribution of consumer products in the Central, Rocky Mountain, and Southern regions of the United States.",0 26
"AMCON Distributing Company was founded in 1981 and is headquartered in Omaha, Nebraska.",0 26
"Amdocs Limited, through its subsidiaries, provides software and services solutions to the communications, entertainment, pay TV, and media industry service providers worldwide",0 14
"Amedica Corporation, a biomaterial company, develops, manufactures, and commercializes a range of medical devices based on its silicon nitride technology platform in the United States, Europe, and South America",0 19
"Amedisys, Inc. was founded in 1982 and is headquartered in Baton Rouge, Louisiana.",0 13
"AMEN Properties, Inc. owns oil and gas royalty and working interests in various oil and gas properties in the United States. ",0 20
"It owns an indirect interest in oil gas and gas royalties through its ownership of 33% of the membership interests of SFF Royalty, LLC; and controls oil and gas working interests owned by SFF Production, LLC through its ownership of 81.1% of the membership interests.",118 134 188 207
"The company was formerly known as Crosswalk.com, Inc. and changed its name to AMEN Properties, Inc. in October 2002.",34 52 78 98
"AMEN Properties, Inc. was founded in 1993 and is based in Richardson, Texas.",0 20
"AmeraMex International, Inc. sells, leases, and rents heavy equipment to companies in heavy construction, surface mining, infrastructure, logging, shipping, and transportation industries.",0 27
AMERCO operates as a do-it-yourself moving and storage operator for household and commercial goods in the United States and Canada.,0 6
"AMERCO was founded in 1945 and is based in Reno, Nevada.",0 6
Ameren Corporation operates as a public utility holding company in the United States.,0 18
"Ameresco, Inc. provides comprehensive energy services for businesses and organizations in North America and Europe.",0 13
"Ameresco, Inc. was founded in 2000 and is headquartered in Framingham, Massachusetts.",0 13
"AMERI Holdings, Inc., through its subsidiaries, provides SAP cloud and digital enterprise services worldwide",0 19
"AMERI Holdings, Inc. is headquartered in Princeton, New Jersey.",0 19
"America First Multifamily Investors, L.P. acquires, holds, sells, and deals in a portfolio of mortgage revenue bonds (MRBs) that are issued to provide construction or permanent financing for multifamily and student housing, and residential and commercial properties.",0 40
"America First Multifamily Investors, L.P. was founded in 1998 and is based in Omaha, Nebraska.",0 40
"America Greener Technologies, Inc. focuses on process improvement technologies for the power, petrochemical, and heavy industrial markets in North America. ",0 33
"America Greener Technologies, Inc. was incorporated in 2004 and is based in Mesa, Arizona.",0 33
"America's Car-Mart, Inc., through its subsidiaries, operates as an automotive retailer in the United States.",0 23
"America's Car-Mart, Inc. was founded in 1981 and is based in Bentonville, Arkansas.",0 23
"America's Suppliers Inc., through its subsidiaries, operates as an Internet-based wholesaler of general merchandise for smaller distributors, retailers, and non-profit organizations in the United States.",0 23
"America's Suppliers Inc. is headquartered in Scottsdale, Arizona.",0 23
"American Airlines Group Inc., through its subsidiaries, operates as a network air carrier.",0 27
The company was formerly known as AMR Corporation and changed its name to American Airlines Group Inc. in December 2013.,34 49 74 101
"American Airlines Group Inc. was founded in 1934 and is headquartered in Fort Worth, Texas.",0 27
"American Axle & Manufacturing Holdings, Inc., together with its subsidiaries, designs, engineers, validates, and manufactures driveline, metal forming, powertrain, and casting products",0 43
"The company’s Driveline segment offers axles, driveshafts, power transfer units, rear drive modules, transfer cases, and electric and hybrid driveline products and systems for light trucks, sport utility vehicles, crossover vehicles, passenger cars, and commercial vehicles.",
"American Axle & Manufacturing Holdings, Inc. was founded in 1994 and is headquartered in Detroit, Michigan.",0 43
"American Bank Incorporated operates as the bank holding company for American Bank that provides various banking products and services to consumer, business, institutional, and governmental customers.",0 26
"American Bank Incorporated was founded in 1997 and is based in Allentown, Pennsylvania.",0 26
"American Basketball Association, Inc. operates the American Basketball Association, a professional basketball league in the United States.",0 36
"American Biltrite Inc., together with its subsidiaries, provides tape, jewelry, flooring, and rubber products in the United States and internationally.",0 21
"American Biltrite Inc. was founded in 1908 and is based in Wellesley Hills, Massachusetts.",0 21
"American Bio Medica Corporation develops, manufactures, and sells lateral flow immunoassay tests primarily for the immediate detection of drugs in urine and oral fluids at the point of collection.",0 31
"American Bio Medica Corporation serves rehabilitation/drug treatment, pain management, other clinical, government, and employment/workplace markets in the United States and internationally.",0 31
"The company was formerly known as American Micro Media, Inc. and changed its name to American Bio Medica Corporation in September 1992.",34 59 85 116
"American Bio Medica Corporation was founded in 1986 and is based in Kinderhook, New York.",0 31
"American Business Bank provides various banking and financial services to wholesalers, manufacturers, businesses, professionals, and non-profits in California.",0 22
"American Business Bank was founded in 1998 and is headquartered in Los Angeles, California.",0 22
"American Cannabis Company, Inc., together with its subsidiary, Hollister & Blacksmith, Inc., doing business as American Cannabis Consulting, provides solutions for businesses operating in the regulated cannabis industry in the United States and Canada.",0 30 63 90 
"American Cannabis Company, Inc. is headquartered in Denver, Colorado.",0 30
"American CareSource Holdings, Inc. provides urgent and primary care services in the United States. ",0 33
"American Commerce Solutions, Inc., through its subsidiary, Best Way Auto & Truck Rental, Inc., engages in the automobile and truck sales and rental business in the United States.",0 32 59 92
"The company was formerly known as JD American Workwear, Inc. and changed its name to American Commerce Solutions, Inc. in December 2000.",34 59 85 117
"American Commerce Solutions, Inc. was founded in 1991 and is based in Bartow, Florida.",0 32
American Community Newspapers Inc. publishes community newspapers.,0 33
"The company was formerly known as Lionheart Newspapers, LLC and changed its name to American Community Newspapers Inc. in November 2002.",34 59 84 117
"American Consumers, Inc. operates self-service retail supermarkets in northwest Georgia, northeast Alabama, and southeast Tennessee, the United States",0 23
"American CryoStem Corporation develops, markets, and licenses patented adipose tissue-based cellular technologies and related proprietary services with a focus on processing, commercial bio-banking, and application development for adipose tissue and autologous adipose-derived regenerative cells",0 29
"American CryoStem Corporation is a subsidiary of ACS Global, Inc.",0 29 49 64
"American Defense Systems, Inc., together with its subsidiaries, engages in the design and supply of transparent and opaque armor solutions for military and commercial applications.",0 29
"American Diversified Holdings Corporation provides executive management, corporate governance, administrative support, and financial advisory services.",0 41
"The company was formerly known as Cost Containment Technologies, Inc., and changed its name to American Diversified Holdings Corporation in October 2007.",34 68 95 136
"American Diversified Holdings Corporation was incorporated in 2001 and is based in Del Mar, California.",0 41
"American Eagle Outfitters, Inc. operates as a specialty retailer that provides clothing, accessories, and personal care products under the American Eagle Outfitters and Aerie brands.",0 30
"American Eagle Outfitters, Inc. was founded in 1977 and is headquartered in Pittsburgh, Pennsylvania.",0 30
"American Education Center, Inc., through its subsidiaries, provides education consulting services in the People’s Republic of China.",0 30
"American Electric Power Company, Inc. was founded in 1906 and is headquartered in Columbus, Ohio.",0 36
"The company generates electricity using coal and lignite, natural gas, nuclear, hydroelectric, solar, wind, and other energy sources. It also supplies and markets electric power at wholesale to other electric utility companies, rural electric cooperatives, municipalities, and other market participants",
"American Electric Technologies, Inc. supplies power delivery solutions in the United States and internationally.",0 35
"American Energy Development Corp. operates as an independent energy company, develops oil and gas basins in the United States.",0 32
The company was formerly known as LJM Energy Corp. and changed its name to American Energy Development Corp. in July 2011,34 49 75 107
"American Energy Development Corp. was founded in 2010 and is based in New York, New York.",0 32
"American Energy Partners, Inc., through its subsidiaries, sources, treats, and distributes reclaimed water in the United States",0 29
"American Environmental Energy, Inc. develops and manages renewable and alternative energy sources, including carbon offsets, with focus on bio-diesel fuel, waste to energy solutions that include anaerobic digesters and pyrolytic conversions, wind, solar, and carbon sequestration applications and technologies.",0 34
"American Environmental Energy, Inc. was founded in 1988 and is based in Houston, Texas.",0 34
"American Environmental, Inc. does not have significant operations",0 27
"The company was formerly known as MyZipSoft, Inc. and changed its name to American Environmental, Inc. in 2005.",34 48 74 101
"American Environmental, Inc. was founded in 2003 and is based in Jupiter, Florida.",0 27
"American Equity Investment Life Holding Company, through its subsidiaries, provides life insurance products and services in the United States.",0 47
"American Equity Investment Life Holding Company was founded in 1995 and is based in West Des Moines, Iowa.",0 47
"American Express Company, together with its subsidiaries, provides charge and credit payment card products and travel-related services to consumers and businesses worldwide",0 24
"American Express Company was founded in 1850 and is headquartered in New York, New York.",0 24
"American Fiber Green Products, Inc., through its subsidiaries, focuses on the reclamation manufacturing of commercial fiberglass products from molded fiberglass waste and outdated resin waste.",0 34
"American Fiber Green Products, Inc. was founded in 1993 and is based in Tampa, Florida.",0 34
"American Films, Inc. does not have significant operations. The company intends to merge or acquire one or more properties or businesses.",0 19
"The company was formerly known as Nanoscience Technologies, Inc. and changed its name to American Films, Inc. in March 2012.",34 63 89 108
"American Films, Inc. was founded in 1987 and is based in Jersey City, New Jersey.",0 19
"American Financial Group, Inc., through its subsidiaries, provides property and casualty insurance products in the United States.",0 29
"American Financial Group, Inc. was founded in 1872 and is headquartered in Cincinnati, Ohio.",0 29
"American First Financial, Inc., a specialty mortgage origination firm that deals in wholesale lending activities.",0 29
"American First Financial, Inc. was founded in 2001 and is based in Miami, Florida.",0 29
"American Graphite Technologies, Inc., an exploration stage company, engages in the exploration and development of graphite and graphene mineral properties.",0 35
"The company was formerly known as Green & Quality Home Life, Inc. and changed its name to American Graphite Technologies Inc. in July 2012.",34 64 90 124
"American Graphite Technologies Inc. was founded in 2010 and is based in Las Vegas, Nevada.",0 34
"American Green Group, Inc. sells green foam-related products and equipment to install the foam",0 25
"The company was formerly known as Regions Oil & Gas, Inc. and changed its name to American Green Group, Inc. in February 2008.",34 56 82 107
"American Green Group, Inc. was founded in 1999 and is based in Hamden, Connecticut.",0 25
"merican Green, Inc. operates as a technology company in the medical cannabis industry in the United States.",0 19
"The company was formerly known as Tranzbyte Corporation and changed its name to American Green, Inc. in May 2014.",34 55 80 99
"American Green, Inc. is headquartered in Tempe, Arizona",0 19
"American Heritage International Inc. manufactures, distributes, and sells premium disposable electronic cigarettes under the American Heritage and America’s Original E-Cig brand names.",0 35
The company was formerly known as Cumberland Hills Ltd. and changed its name to American Heritage International Inc. in August 2013.,34 54 80 115
"American Heritage International Inc. was founded in 2010 and is based in Las Vegas, Nevada.",0 35
"American International Group, Inc. provides insurance products for commercial, institutional, and individual customers primarily in the United States, Europe, and Japan.",0 33
"The company’s General Insurance segment offers general liability, environmental, commercial automobile liability, workers’ compensation, excess casualty, and crisis management insurance products, as well as various risk-sharing and other customized structured programs; commercial, industrial, and energy-related property insurance; and aerospace, political risk, trade credit, portfolio solutions, surety, and marine insurance.",
"American International Group, Inc. was founded in 1919 and is headquartered in New York, New York.",0 33
American International Holdings Corp. does not have significant operations.,0 36
"American International Industries, Inc. was founded in 1994 and is based in Kemah, Texas.",0 38
"American International Ventures, Inc., through its subsidiary, AIVN de Mexico, S.A. de C.V., engages in the exploration and extraction of gold and silver properties located in the Baja California, Mexico.",0 36 63 77
"The company was formerly known as American Global Enterprises, Inc. and it changed its name to American International Ventures, Inc. in December 2000.",34 66 95 131
"American International Ventures, Inc. was founded in 2012 and is based in Lithia, Florida.",0 36
"American Lithium Minerals, Inc., an exploration stage company, engages in the acquisition and exploration of mining properties in the United States.",0 30
"The company was formerly known as Nugget Resources Inc. and changed its name to American Lithium Minerals, Inc. in March 2009.",34 54 80 110
"American Lithium Minerals, Inc. was founded in 2005 and is based in Henderson, Nevada.",0 30
American Locker Group Inc. manufactures lockers for individual and industry needs worldwide.,0 25
"American Magna Corp, an exploration stage company, focuses on acquiring, exploring, and developing natural resource properties. ",0 19
The company was formerly known as Dakota Gold Corp. and changed its name to American Magna Corp in July 2013.,34 50 76 95
"American Magna Corp was founded in 2006 and is based in Henderson, Nevada.",0 19
"American Mart Corporation, doing business as, DeLuca Liquors distributes wines and distilled beverages.",0 25
"American Medical Technologies Inc. develops, manufactures, and markets dental related equipment",0 33
American Medical Technologies Inc. was formerly known as American Dental Technologies Inc. and changed its name to American Medical Technologies Inc. in July 2000.,0 33 57 89 115 148
"American Metal & Technology, Inc., through its subsidiary, American Metal Technology Group, manufactures and sells high-precision investment casting and metal fabrication products in the People's Republic of China",0 32 59 90
"American Metal & Technology, Inc. is based in Los Angeles, California.",0 32
"American Metals Recovery and Recycling Inc., together with its subsidiaries, operates in the metals recycling industry.",0 42
"American Midstream Partners, LP provides midstream infrastructure that links the producers of natural gas, crude oil, natural gas liquids (NGLs), condensate, and specialty chemicals to various intermediate and end-use markets in the United States and Mexico",0 31
"American Midstream GP, LLC serves as the general partner of the company",0 26
American Mobile Dental Corp. engages in the ownership and operation of mobile dental offices in the northeast region of the United States,0 27
"It was formerly known as Tradepubz.com, Inc. and changed its name to American Mobile Dental Corp. in 2004.",25 43 69 96
"American Mobile Dental is headquartered in Mamaroneck, New York.",0 22
American National Bankshares Inc. operates as the bank holding company for American National Bank and Trust Company that provides financial products and services.,0 32
"American National Bankshares Inc. was founded in 1909 and is headquartered in Danville, Virginia.",0 32
"American National Insurance Company, together with its subsidiaries, provides various insurance products and services in the United States, the District of Columbia, and Puerto Rico.",0 35
"American National Insurance Company was founded in 1905 and is headquartered in Galveston, Texas.",0 35
"American Nortel Communications, Inc. provides telecommunications services worldwide.",0 35
"American Outdoor Brands Corporation designs, manufactures, and sells firearms worldwide.",0 35
"The companyâ€™s Firearms segment offers handguns, long guns, handcuffs, suppressors, and other firearm-related products under the Smith & Wesson, M&P, Performance Center, Gemtech, and Thompson/Center Arms brands.",
The company was formerly known as Smith & Wesson Holding Corporation and changed its name to American Outdoor Brands Corporation in January 2017,34 68 93 128
"American Patriot Brands, Inc. focuses on cultivation, manufacture, and distribution of medicinal and recreational cannabis.",0 28
"American Petro-Hunter, Inc., a development stage company, focuses on energy and real estate investments.",0 26
The company was formerly known as Travelport Systems Inc. and changed its name to American Petro-Hunter Inc. in August 2001.,34 56 82 107
"American Petro-Hunter Inc. was founded in 1996 and is headquartered in Wichita, Kansas.",0 25
"American Power Group Corporation provides patented dual fuel conversion system for primary and back-up diesel generators, and mid-to heavy-duty vehicular diesel engines in North America and internationally.",0 32
"The company was formerly known as GreenMan Technologies, Inc. and changed its name to American Power Group Corporation in August 2012.",34 60 86 118
"American Power Group Corporation was founded in 1992 and is based in Lynnfield, Massachusetts.",0 32
American Premium Water Corporation produces bottled water under the LALPINA brand name.,0 34
The company was formerly known as Expert Group Inc. and changed its name to American Premium Water Corporation in October 2013.,34 50 76 110
"American Premium Water Corporation is based in Playa Vista, California.",0 34
"American Public Education, Inc., together with its subsidiaries, provides online and campus-based postsecondary education.",0 30
"American Public Education, Inc. was founded in 1991 and is headquartered in Charles Town, West Virginia.",0 30
"American Railcar Industries, Inc., together with its subsidiaries, designs and manufactures hopper and tank railcars in North America.",0 32
"American Railcar Industries, Inc. was founded in 1988 and is headquartered in St. Charles, Missouri.",0 32
"American Realty Investors, Inc., together with its subsidiaries, engages in the acquisition, development, and ownership of residential, hotel, and commercial real estate properties in the Southwestern, Southeastern, and Midwestern United States.",0 30
"American Realty Investors, Inc. was founded in 1961 and is headquartered in Dallas, Texas.",0 30
"American Rebel Holdings, Inc., a development stage company, focuses on developing a proprietary design portal that provides customization of cubicle and office wall coverings.",0 28
"American Rebel Holdings, Inc. was founded in 2014 and is based in Nashville, Tennessee.",0 28
"American Rebel Holdings, Inc. is a subsidiary of American Rebel, Inc.",0 28
"American Renal Associates Holdings, Inc. operates as a dialysis services provider in the United States.",0 39
"American Resources Corporation, through its subsidiary, Quest Energy Inc., mines for, processes, and sells coal in the United States.",0 30
"The company was formerly known as NGFC Equities, Inc. and changed its name to American Resources Corporation in February 2017",34 52 78 108
"American Resources Corporation was founded in 2013 and is headquartered in Fishers, Indiana.",0 30
"merican Restaurant Partners, L.P., through its subsidiaries, engages in the ownership and operation of Pizza Hut restaurants in the United States.",0 33
"RMC American Management, Inc. operates as the managing general partner of the partnership",0 28
"American Retail Group, Inc. engages in the development and commercialization of a multi-functional online digital asset management, investment, and trading platform.",0 26
"American River Bankshares operates as the holding company for American River Bank that provides commercial banking products and services to small and middle-market businesses, and individuals in California, the United States.",0 25 62 81
The company was formerly known as American River Holdings and changed its name to American River Bankshares in 2004,34 57 82 107
"American River Bankshares was founded in 1983 and is headquartered in Rancho Cordova, California.",0 25
American Riviera Bank provides a range of community banking products and services for businesses and consumers in California.,0 21
"American Riviera Bank was founded in 2006 and is headquartered in Santa Barbara, California.",0 21
"American Sands Energy Corp., a development stage company, operates as a pre-production oil company.",0 26
"American Seniors Association Holding Group, Inc., a for-profit membership services company, provides information and discounts to senior citizens in the United States.",0 47
"The company was formerly known as American Seniors Association Holding Group, Inc. and changed its name to ASF Group, Inc. in January 2010",34 81 107 121
"American Seniors Association Holding Group, Inc. was founded in 1997 and is based in Alpharetta, Georgia.",0 47
American Shared Hospital Services leases radiosurgery and radiation therapy equipment to health care providers in the United States.,0 33
"he company offers radiosurgery equipment for the Gamma Knife stereotactic radiosurgery, a non-invasive procedure to treat malignant and benign brain tumors, and arteriovenous malformations, as well as for trigeminal neuralgia.",
"American Shared Hospital Services was founded in 1980 and is based in San Francisco, California.",0 33
"Medinah Gold, Inc. was incorporated in 1999 and is based in Nevada.",0 17
American Silver Mining Co. is a mining company.,0 25
"American Software, Inc. develops, markets, and supports a portfolio of software and services worldwide.",0 22
"American Software, Inc. was founded in 1970 and is headquartered in Atlanta, Georgia.",0 22
"American States Water Company, through its subsidiaries, provides water and electric services to residential, industrial, and other customers in the United States.",0 29
"American States Water Company was founded in 1929 and is based in San Dimas, California.",0 29
American Superconductor Corporation provides megawatt-scale solutions worldwide,0 35
"American Superconductor Corporation was founded in 1987 and is headquartered in Ayer, Massachusetts.",0 35
"American Telecom Services, Inc. provides broadband phone and prepaid long distance communications services in the United States.",0 30
"It has strategic partnerships with SunRocket, Inc. and IDT Corporation.",35 49 55 70
"American Vanguard Corporation, through its subsidiaries, develops, manufactures, and markets specialty chemicals for agricultural, commercial, and consumer uses in the United States and internationally",0 29
"American Vanguard Corporation was founded in 1969 and is headquartered in Newport Beach, California.",0 29
"American Water Works Company, Inc., through its subsidiaries, provides water and wastewater services in the United States and Canada.",0 33
"American Woodmark Corporation manufactures and distributes kitchen, bath, and home organization products for the remodeling and new home construction markets in the United States.",0 29
"American Woodmark Corporation was founded in 1980 and is headquartered in Winchester, Virginia.",0 29
"Americana Distribution, Inc. does not have significant operations. The company engaged in the license and royalty management business",0 27
"AmeriCann, Inc. focuses on providing consulting, design, construction, and financing to marijuana operators in the United States.",0 14
"The company was formerly known as Nevada Health Scan, Inc. and changed its name to AmeriCann, Inc. in 2014",34 57 83 97
"AmeriCann, Inc. was founded in 2010 and is based in Denver, Colorado.",0 14
"AmericaTowne Holdings, Inc. develops and exports modular energy efficient technology and processes for creating modular spaces, facilities, and properties in China.",0 26
"The company was formerly known as ATI Modular Technology Corp. and changed its name to AmericaTowne Holdings, Inc. in March 2018.",34 61 87 113
"AmericaTowne Holdings, Inc. was incorporated in 1969 and is headquartered in Raleigh, North Carolina.",0 26
"AmeriGas Partners, L.P. through its subsidiary, AmeriGas Propane, L.P., distributes propane and related equipment and supplies in the United States.",0 22 48 69
"AmeriGas Propane, Inc. serves as the general partner of the company.",0 21
"AmeriGas Partners, L.P. was founded in 1994 and is based in King of Prussia, Pennsylvania.",0 22
"Ameriprise Financial, Inc., through its subsidiaries, provides various financial products and services to individual and institutional clients in the United States and internationally.",0 25
"The company was formerly known as American Express Financial Corporation and changed its name to Ameriprise Financial, Inc. in September 2005",34 72 97 122
"Ameriprise Financial, Inc. was founded in 1894 and is headquartered in Minneapolis, Minnesota.",0 25
"Ameris Bancorp operates as the holding company for Ameris Bank that provides banking services to retail and commercial customers primarily in Georgia, Alabama, Florida, and South Carolina",0 14
